Image,corr_res1,target,corr_res2,ss_compat,sr_compat,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,sr_inc,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,thisRow.t,notes,instructions.started,text_2.started,key_resp_3.started,instructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,trial.started,fixation.started,image_prime.started,key_resp.started,fixation.stopped,trial.stopped,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,trial2.started,text.started,key_resp_2.started,trial2.stopped,trials_2.key_resp_2.keys,trials_2.key_resp_2.corr,trials_2.key_resp_2.rt,trials_2.key_resp_2.duration,begin.started,text_4.started,text_4.stopped,begin.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials.key_resp_2.keys,trials.key_resp_2.corr,trials.key_resp_2.rt,trials.key_resp_2.duration,instructions2.started,text_3.started,key_resp_4.started,instructions2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trials_3.key_resp.keys,trials_3.key_resp.corr,trials_3.key_resp.rt,trials_3.key_resp.duration,trials_3.key_resp_2.keys,trials_3.key_resp_2.corr,trials_3.key_resp_2.rt,trials_3.key_resp_2.duration,trials_4.key_resp.keys,trials_4.key_resp.corr,trials_4.key_resp.rt,trials_4.key_resp.duration,trials_4.key_resp_2.keys,trials_4.key_resp_2.corr,trials_4.key_resp_2.rt,trials_4.key_resp_2.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
Faces/CFD-IM-731-223-N.jpg,n,perfume,n,I,I,53,53,0,n,1,1.4539283000049181,None,n,1,1.1278271999908611,None,,,,,,,,,,,,,,0,53,53,96,639.1501753999619,,,,,,,,,639.145306899969,639.1501753999619,639.6065362999798,639.6065362999798,639.6565580999595,641.07400339999,,,,,641.0740540999686,641.5897807999863,641.5897807999863,642.7229451999883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.4539283000049181,None,n,1,1.1278271999908611,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IF-608-390-N.jpg,m,flower,n,C,I,54,54,0,m,1,1.7356754000065848,None,n,1,1.0884949000319466,None,,,,,,,,,,,,,,0,54,54,20,642.7740626999876,,,,,,,,,642.7682696999982,642.7740626999876,643.2236891999491,643.2236891999491,643.2729243999929,644.9733100999729,,,,,644.974671599979,645.4726459999802,645.4726459999802,646.5726580999908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,1.7356754000065848,None,n,1,1.0884949000319466,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IF-609-408-N.jpg,m,flower,n,C,I,55,55,0,m,1,0.7883233999600634,None,n,1,0.7826598999672569,None,,,,,,,,,,,,,,0,55,55,26,646.6216867999756,,,,,,,,,646.6175570999621,646.6216867999756,647.0729292999604,647.0729292999604,647.1231018999824,647.8732682999689,,,,,647.8733159999829,648.3733025999973,648.3733025999973,649.1563588999561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.7883233999600634,None,n,1,0.7826598999672569,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IF-601-519-N.jpg,m,football,m,I,I,56,56,0,m,1,0.7489823999931104,None,n,0,0.7323375000269152,None,,,,,,,,,,,,,,0,56,56,35,649.2069383999915,,,,,,,,,649.2025838999543,649.2069383999915,649.6567324999487,649.6567324999487,649.7068379999837,650.4066576999612,,,,,650.4080652999692,650.9056644999655,650.9056644999655,651.6389546999708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.7489823999931104,None,n,0,0.7323375000269152,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IF-602-134-N.jpg,m,football,m,I,I,57,57,0,m,1,2.220470200001728,None,m,1,4.716850500029977,None,,,,,,,,,,,,,,0,57,57,41,651.6899647999671,,,,,,,,,651.6851580999792,651.6899647999671,652.1395718999556,652.1395718999556,652.1894398999866,654.373235499952,,,,,654.3732863999903,654.872569500003,654.872569500003,659.5899016999756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,2.220470200001728,None,m,1,4.716850500029977,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IF-605-066-N.jpg,m,dress,n,C,I,58,58,0,m,1,1.3518659999826923,None,n,1,0.5425290999701247,None,,,,,,,,,,,,,,0,58,58,15,659.6353501999984,,,,,,,,,659.6308980999747,659.6353501999984,660.106196299952,660.106196299952,660.1400161999627,661.4735239999718,,,,,661.474752399954,661.9889376999927,661.9889376999927,662.5399478999898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,1.3518659999826923,None,n,1,0.5425290999701247,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IM-738-191-N.jpg,n,hammer,m,C,I,59,59,0,n,1,0.7040815000073053,None,m,1,0.6455151999834925,None,,,,,,,,,,,,,,0,59,59,79,662.5932262999704,,,,,,,,,662.5883831999963,662.5932262999704,663.0560955999536,663.0560955999536,663.1065220999881,663.7729529999779,,,,,663.7741398999933,664.289137899992,664.289137899992,664.9393192999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.7040815000073053,None,m,1,0.6455151999834925,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IF-601-519-N.jpg,m,dress,n,C,I,60,60,0,m,1,0.9453726999927312,None,n,1,0.8324234999599867,None,,,,,,,,,,,,,,0,60,60,3,664.9857132000034,,,,,,,,,664.9812006999855,664.9857132000034,665.4395933999913,665.4395933999913,665.4893287000014,666.3895003999933,,,,,666.3907045999658,666.8887815999915,666.8887815999915,667.7227245999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.9453726999927312,None,n,1,0.8324234999599867,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IM-731-223-N.jpg,n,bowtie,m,C,I,61,61,0,n,1,0.882307399995625,None,m,1,0.6264724000357091,None,,,,,,,,,,,,,,0,61,61,68,667.7695502999704,,,,,,,,,667.7647342999699,667.7695502999704,668.223017399956,668.223017399956,668.2727753999643,669.1065291999839,,,,,669.1093425999861,669.6220692999777,669.6220692999777,670.2557685999782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.882307399995625,None,m,1,0.6264724000357091,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IM-731-223-N.jpg,n,cigar,m,C,I,62,62,0,n,1,0.8272471000091173,None,m,1,0.7636589999892749,None,,,,,,,,,,,,,,0,62,62,70,670.3090834000031,,,,,,,,,670.3031632999773,670.3090834000031,670.756423099956,670.756423099956,670.8228192999959,671.5912639999879,,,,,671.5925506999483,672.1052034999593,672.1052034999593,672.8724063999834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.8272471000091173,None,m,1,0.7636589999892749,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IM-731-223-N.jpg,n,dress,n,I,I,63,63,0,n,1,0.5786521999980323,None,n,1,0.6918720999965444,None,,,,,,,,,,,,,,0,63,63,99,672.9212789000012,,,,,,,,,672.9167893999838,672.9212789000012,673.3724811999709,673.3724811999709,673.423098899948,673.9562536999583,,,,,673.9575450999546,674.458573699987,674.458573699987,675.1561731999973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.5786521999980323,None,n,1,0.6918720999965444,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IF-609-408-N.jpg,m,briefcase,m,I,I,64,64,0,m,1,1.2930833999998868,None,m,1,1.909886700042989,None,,,,,,,,,,,,,,0,64,64,57,675.2066733999527,,,,,,,,,675.201452099951,675.2066733999527,675.6561006999691,675.6561006999691,675.705842699972,676.95688839996,,,,,676.9584946999676,677.4724274999462,677.4724274999462,679.3888051999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,1.2930833999998868,None,m,1,1.909886700042989,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IF-601-519-N.jpg,m,lipstick,n,C,I,65,65,0,m,1,0.541694900020957,None,n,1,0.5833406000165269,None,,,,,,,,,,,,,,0,65,65,4,679.4379069999559,,,,,,,,,679.4324869999546,679.4379069999559,679.8893115999526,679.8893115999526,679.9393104999908,680.4400432999828,,,,,680.441434599983,680.9552751999581,680.9552751999581,681.5389164999942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.541694900020957,None,n,1,0.5833406000165269,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IM-728-041-N.jpg,n,lipstick,n,I,I,66,66,0,n,1,0.5211892999941483,None,n,1,0.6664905000361614,None,,,,,,,,,,,,,,0,66,66,94,681.5882416999666,,,,,,,,,681.5835482999682,681.5882416999666,682.0398111999966,682.0398111999966,682.089049299946,682.5732827999745,,,,,682.5733290999779,683.0887447999557,683.0887447999557,683.755887999956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.5211892999941483,None,n,1,0.6664905000361614,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IF-609-408-N.jpg,m,bowtie,m,I,I,67,67,0,m,1,0.8896173999528401,None,m,1,0.6646061000064947,None,,,,,,,,,,,,,,0,67,67,56,683.8086526999832,,,,,,,,,683.8031738999998,683.8086526999832,684.2554810000001,684.2554810000001,684.3223277999787,685.1560198999941,,,,,685.1578064999776,685.6551365999621,685.6551365999621,686.3221562999533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.8896173999528401,None,m,1,0.6646061000064947,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IM-731-223-N.jpg,n,football,m,C,I,68,68,0,n,1,0.6403171999845654,None,n,0,0.5975274000084028,None,,,,,,,,,,,,,,0,68,68,71,686.3747289999737,,,,,,,,,686.3702753999969,686.3747289999737,686.8222883999697,686.8222883999697,686.8889431999996,687.472534200002,,,,,687.4751898999675,687.9889774999465,687.9889774999465,688.5889832999674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.6403171999845654,None,n,0,0.5975274000084028,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IM-738-191-N.jpg,n,cigar,m,C,I,69,69,0,n,1,0.8421960999839939,None,m,1,1.402561200025957,None,,,,,,,,,,,,,,0,69,69,82,688.6423480999656,,,,,,,,,688.6374807999819,688.6423480999656,689.0888949999935,689.0888949999935,689.1556886999751,689.9392888000002,,,,,689.940532299981,690.4382304999745,690.4382304999745,691.8552247999469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.8421960999839939,None,m,1,1.402561200025957,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IM-739-012-N.jpg,n,bowtie,m,C,I,70,70,0,n,1,0.8651762999943458,None,m,1,1.8275840999558568,None,,,,,,,,,,,,,,0,70,70,86,691.9089202999603,,,,,,,,,691.9042016000021,691.9089202999603,692.3557583999936,692.3557583999936,692.4221540999715,693.2230787999579,,,,,693.2259027999826,693.7217736999737,693.7217736999737,695.5559477999923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.8651762999943458,None,m,1,1.8275840999558568,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IF-601-519-N.jpg,m,hammer,m,I,I,71,71,0,m,1,0.6598294000141323,None,m,1,1.4772864999831654,None,,,,,,,,,,,,,,0,71,71,31,695.6081143999472,,,,,,,,,695.6037145999726,695.6081143999472,696.0721464999951,696.0721464999951,696.1231903999578,696.7396578999469,,,,,696.7411650999566,697.254884199996,697.254884199996,698.7385696999845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.6598294000141323,None,m,1,1.4772864999831654,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IM-736-361-N.jpg,n,football,m,C,I,72,72,0,n,1,0.7586363999871537,None,m,1,1.84532040002523,None,,,,,,,,,,,,,,0,72,72,77,698.7912093999912,,,,,,,,,698.7858458999544,698.7912093999912,699.2391362999915,699.2391362999915,699.3056209999486,700.0056468999828,,,,,700.0085690999986,700.5047452999861,700.5047452999861,702.3551985999802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.7586363999871537,None,m,1,1.84532040002523,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IM-739-012-N.jpg,n,lipstick,n,I,I,73,73,0,n,1,4.591855300008319,None,n,1,0.6618166000116616,None,,,,,,,,,,,,,,0,73,73,118,702.4100862999912,,,,,,,,,702.4039588999585,702.4100862999912,702.8559780999785,702.8559780999785,702.9220300999586,707.4558712999569,,,,,707.4575070999563,707.9550985999522,707.9550985999522,708.6226048999815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,4.591855300008319,None,n,1,0.6618166000116616,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IF-605-066-N.jpg,m,perfume,n,C,I,74,74,0,m,1,2.123789499979466,None,m,0,3.1922779000015,None,,,,,,,,,,,,,,0,74,74,12,708.6740617999458,,,,,,,,,708.6691789999604,708.6740617999458,709.1384431999759,709.1384431999759,709.188597499975,711.272406199947,,,,,711.2738522999571,711.7715612999746,711.7715612999746,714.9716531999875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,2.123789499979466,None,m,0,3.1922779000015,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IF-609-408-N.jpg,m,dress,n,C,I,75,75,0,m,1,1.7840166999958456,None,n,1,2.153037399984896,None,,,,,,,,,,,,,,0,75,75,27,715.0234395999578,,,,,,,,,715.0170985999866,715.0234395999578,715.4720149999484,715.4720149999484,715.5384975999477,717.272835599957,,,,,717.2742340999539,717.7880827999907,717.7880827999907,719.9549325999687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,1.7840166999958456,None,n,1,2.153037399984896,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IF-601-519-N.jpg,m,briefcase,m,I,I,76,76,0,m,1,0.5996732000494376,None,m,1,0.8952612000284716,None,,,,,,,,,,,,,,0,76,76,33,720.0045551999938,,,,,,,,,719.9998908999842,720.0045551999938,720.4550463999622,720.4550463999622,720.5059036999592,721.0556806999957,,,,,721.0570087999804,721.5545851999777,721.5545851999777,722.4550556999748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.5996732000494376,None,m,1,0.8952612000284716,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IF-605-066-N.jpg,m,jewelry,n,C,I,77,77,0,m,1,0.9351188000291586,None,n,1,0.7547485000104643,None,,,,,,,,,,,,,,0,77,77,17,722.5033988999785,,,,,,,,,722.4988503999775,722.5033988999785,722.9556655999622,722.9556655999622,723.0050610000035,723.9062961000018,,,,,723.9077124999603,724.4209679999622,724.4209679999622,725.189109799976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.9351188000291586,None,n,1,0.7547485000104643,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IF-601-519-N.jpg,m,flower,n,C,I,78,78,0,m,1,0.7097700999584049,None,n,1,0.5456388000166044,None,,,,,,,,,,,,,,0,78,78,2,725.2415843999479,,,,,,,,,725.2358860999811,725.2415843999479,725.7050442999462,725.7050442999462,725.7551215999993,726.4227716999594,,,,,726.4241655999795,726.9378656999907,726.9378656999907,727.4886322999955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.7097700999584049,None,n,1,0.5456388000166044,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IF-601-519-N.jpg,m,bowtie,m,I,I,79,79,0,m,1,0.502580099971965,None,m,1,0.7240037000156008,None,,,,,,,,,,,,,,0,79,79,32,727.5428595999838,,,,,,,,,727.5370925999596,727.5428595999838,727.9886579999584,727.9886579999584,728.0552156999474,728.5055446999613,,,,,728.5067796999938,729.0209859999595,729.0209859999595,729.7552362999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.502580099971965,None,m,1,0.7240037000156008,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IF-605-066-N.jpg,m,flower,n,C,I,80,80,0,m,1,0.49238459998741746,None,n,1,0.7766594000277109,None,,,,,,,,,,,,,,0,80,80,14,729.820747699996,,,,,,,,,729.8154663000023,729.820747699996,730.2556609999738,730.2556609999738,730.321526899992,730.7553907999536,,,,,730.7572201999719,731.2552918999572,731.2552918999572,732.038089299982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.49238459998741746,None,n,1,0.7766594000277109,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IM-731-223-N.jpg,n,briefcase,m,C,I,81,81,0,n,1,0.9751668999670073,None,m,1,0.6434767000027932,None,,,,,,,,,,,,,,0,81,81,69,732.0902595999651,,,,,,,,,732.085249900003,732.0902595999651,732.5381963999826,732.5381963999826,732.6051943999482,733.5229849999887,,,,,733.5245435999823,734.0384582999977,734.0384582999977,734.6879153999616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.9751668999670073,None,m,1,0.6434767000027932,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IF-608-390-N.jpg,m,doll,n,C,I,82,82,0,m,1,0.6582913000020199,None,n,1,0.6281805000035092,None,,,,,,,,,,,,,,0,82,82,19,734.7406178999809,,,,,,,,,734.735649899987,734.7406178999809,735.1881525999634,735.1881525999634,735.2559108999558,735.8556898999959,,,,,735.8569515999989,736.371042099956,736.371042099956,737.0049480999587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.6582913000020199,None,n,1,0.6281805000035092,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IM-728-041-N.jpg,n,briefcase,m,C,I,83,83,0,n,1,0.6543557999539189,None,m,1,0.5998028999892995,None,,,,,,,,,,,,,,0,83,83,63,737.0616171999718,,,,,,,,,737.0562801999622,737.0616171999718,737.5053689999622,737.5053689999622,737.5714618999627,738.1732449999545,,,,,738.1759447999648,738.6880222999607,738.6880222999607,739.2886429999489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.6543557999539189,None,m,1,0.5998028999892995,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IF-609-408-N.jpg,m,hammer,m,I,I,84,84,0,m,1,0.6008025999763049,None,m,1,0.7823052000021562,None,,,,,,,,,,,,,,0,84,84,55,739.3428129999666,,,,,,,,,739.3380748999771,739.3428129999666,739.8049731999636,739.8049731999636,739.8550328999991,740.4226862999494,,,,,740.4242976999958,740.9379679999547,740.9379679999547,741.7225254999939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.6008025999763049,None,m,1,0.7823052000021562,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IM-728-041-N.jpg,n,football,m,C,I,85,85,0,n,1,0.5504840000066906,None,m,1,0.6537025999859907,None,,,,,,,,,,,,,,0,85,85,65,741.7742605999811,,,,,,,,,741.7695697000017,741.7742605999811,742.2387134999735,742.2387134999735,742.2886533999699,742.7894472999615,,,,,742.7909311999683,743.3040488999686,743.3040488999686,743.9715297999792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.5504840000066906,None,m,1,0.6537025999859907,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IF-609-408-N.jpg,m,jewelry,n,C,I,86,86,0,m,1,0.6800138000398874,None,n,1,0.7310282000107691,None,,,,,,,,,,,,,,0,86,86,29,744.0184299999964,,,,,,,,,744.0138664999977,744.0184299999964,744.4721879999852,744.4721879999852,744.5213777999743,745.1557994000032,,,,,745.1573094999767,745.670939899981,745.670939899981,746.4049229999655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.6800138000398874,None,n,1,0.7310282000107691,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IF-601-519-N.jpg,m,jewelry,n,C,I,87,87,0,m,1,0.6842465999652632,None,n,1,0.6097008000360802,None,,,,,,,,,,,,,,0,87,87,5,746.455928099982,,,,,,,,,746.4516283999546,746.455928099982,746.9054308999912,746.9054308999912,746.954670099949,747.6047409999883,,,,,747.6047892999486,748.1041189999669,748.1041189999669,748.7212198999478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.6842465999652632,None,n,1,0.6097008000360802,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IM-736-361-N.jpg,n,perfume,n,I,I,88,88,0,n,1,0.8724381999927573,None,n,1,1.3278031999943778,None,,,,,,,,,,,,,,0,88,88,102,748.7741933999932,,,,,,,,,748.7684587999829,748.7741933999932,749.22139099997,749.22139099997,749.2880849999492,750.1054164999514,,,,,750.106905099994,750.6207920999732,750.6207920999732,751.9548252999666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.8724381999927573,None,n,1,1.3278031999943778,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IF-608-390-N.jpg,m,perfume,n,C,I,89,89,0,m,1,0.8117548999725841,None,n,1,1.924268700007815,None,,,,,,,,,,,,,,0,89,89,18,752.0068087999825,,,,,,,,,752.0016385999625,752.0068087999825,752.4713663999573,752.4713663999573,752.5213772999705,753.2898591999547,,,,,753.2899071999709,753.8038502999698,753.8038502999698,755.7379642999731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.8117548999725841,None,n,1,1.924268700007815,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IM-736-361-N.jpg,n,beer,m,C,I,90,90,0,n,1,0.6520038999733515,None,m,1,14.446577700029593,None,,,,,,,,,,,,,,0,90,90,72,755.7850409999955,,,,,,,,,755.7804900999763,755.7850409999955,756.2382679999573,756.2382679999573,756.287935499975,756.9054616999929,,,,,756.907031199953,757.4043501999695,757.4043501999695,771.8544311999576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.6520038999733515,None,m,1,14.446577700029593,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IM-736-361-N.jpg,n,doll,n,I,I,91,91,0,n,1,3.2578444000100717,None,n,1,2.3387437000055797,None,,,,,,,,,,,,,,0,91,91,103,771.9025163999759,,,,,,,,,771.8979734999593,771.9025163999759,772.3543977999943,772.3543977999943,772.4043993999949,775.6215778999613,,,,,775.6229489999823,776.1212156999973,776.1212156999973,778.4711355999461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,3.2578444000100717,None,n,1,2.3387437000055797,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IF-605-066-N.jpg,m,bowtie,m,I,I,92,92,0,m,1,1.5477879000245593,None,m,1,1.6650465999846347,None,,,,,,,,,,,,,,0,92,92,44,778.5177875999943,,,,,,,,,778.5132616999908,778.5177875999943,778.9713957999484,778.9713957999484,779.0211680999491,780.5212534999591,,,,,780.5224235999631,781.0204467999865,781.0204467999865,782.6872244999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,1.5477879000245593,None,m,1,1.6650465999846347,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IF-602-134-N.jpg,m,hammer,m,I,I,93,93,0,m,1,0.4646127999876626,None,m,1,1.3467731999699026,None,,,,,,,,,,,,,,0,93,93,37,782.7376744999783,,,,,,,,,782.7333527999581,782.7376744999783,783.1882240999839,783.1882240999839,783.2379619999556,783.6549090999761,,,,,783.6562109999941,784.17056519998,784.17056519998,785.5204081999836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.4646127999876626,None,m,1,1.3467731999699026,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
