word,colour,correct_res,stim_condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instruction.started,text_2.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial.started,fixation.started,fixation.stopped,key_resp.started,text.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,text.stopped,thanks.started,text_3.started,text_3.stopped,thanks.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
RED,red,r,C,83,3,20,r,1,0.7456671,None,20,3,83,0,129.9295763,,,,,,,,,129.9149665,129.9295763,130.413612,130.413612,130.413612,131.1685041,r,1,0.7456671,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,red,r,I,84,0,21,r,1,1.334863,None,21,0,84,2,131.179981,,,,,,,,,131.1699341,131.179981,131.6793192,131.6793192,131.6793192,133.030349,r,1,1.334863,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
RED,blue,b,I,85,1,21,b,1,0.9000956,None,21,1,85,1,133.0464331,,,,,,,,,133.0317325,133.0464331,133.5297858,133.5297858,133.5297858,134.4302791,b,1,0.9000956,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,blue,b,C,86,2,21,b,1,0.7845326,None,21,2,86,3,134.4465271,,,,,,,,,134.4318248,134.4465271,134.9299803,134.9299803,134.9299803,135.7147123,b,1,0.7845326,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
RED,red,r,C,87,3,21,r,1,0.8631113,None,21,3,87,0,135.7298138,,,,,,,,,135.7161303,135.7298138,136.230428,136.230428,136.230428,137.0967577,r,1,0.8631113,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,blue,b,C,88,0,22,b,1,1.0655107,None,22,0,88,3,137.1133064,,,,,,,,,137.0984125,137.1133064,137.5965182,137.5965182,137.5965182,138.6633708,b,1,1.0655107,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
RED,blue,b,I,89,1,22,b,1,0.8458866,None,22,1,89,1,138.6797969,,,,,,,,,138.6649205,138.6797969,139.1631097,139.1631097,139.1631097,140.0137516,b,1,0.8458866,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,red,r,I,90,2,22,r,1,1.2168453,None,22,2,90,2,140.0294556,,,,,,,,,140.0151854,140.0294556,140.5132245,140.5132245,140.5132245,141.7302971,r,1,1.2168453,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
RED,red,r,C,91,3,22,r,1,0.5279944,None,22,3,91,0,141.7464709,,,,,,,,,141.7317011,141.7464709,142.2297589,142.2297589,142.2297589,142.7639518,r,1,0.5279944,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
RED,blue,b,I,92,0,23,b,1,1.417524,None,23,0,92,1,142.7807679,,,,,,,,,142.7642359,142.7807679,143.2798597,143.2798597,143.2798597,144.7131726,b,1,1.417524,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
RED,red,r,C,93,1,23,r,1,0.5627632,None,23,1,93,0,144.7296969,,,,,,,,,144.713444,144.7296969,145.2130227,145.2130227,145.2130227,145.7798767,r,1,0.5627632,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,blue,b,C,94,2,23,b,1,0.4581066,None,23,2,94,3,145.7964112,,,,,,,,,145.7812522,145.7964112,146.2798309,146.2798309,146.2798309,146.7466675,b,1,0.4581066,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,red,r,I,95,3,23,r,1,1.0384698,None,23,3,95,2,146.7627196,,,,,,,,,146.7471845,146.7627196,147.2467838,147.2467838,147.2467838,148.2965813,r,1,1.0384698,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
RED,red,r,C,96,0,24,r,1,0.5961913,None,24,0,96,0,148.3125292,,,,,,,,,148.2983023,148.3125292,148.8326873,148.8326873,148.8326873,149.4304265,r,1,0.5961913,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
RED,blue,b,I,97,1,24,b,1,1.4181622,None,24,1,97,1,149.4463374,,,,,,,,,149.4306967,149.4463374,149.9297201,149.9297201,149.9297201,151.3635771,b,1,1.4181622,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,blue,b,C,98,2,24,b,1,0.5886712,None,24,2,98,3,151.379467,,,,,,,,,151.3652197,151.379467,151.8628577,151.8628577,151.8628577,152.4631599,b,1,0.5886712,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,red,r,I,99,3,24,r,1,1.5466779,None,24,3,99,2,152.4795163,,,,,,,,,152.4634301,152.4795163,152.9631965,152.9631965,152.9631965,154.5133291,r,1,1.5466779,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,red,r,I,100,0,25,r,1,1.6822176,None,25,0,100,2,154.529848,,,,,,,,,154.5136097,154.529848,155.0131818,155.0131818,155.0131818,156.6969638,r,1,1.6822176,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
RED,red,r,C,101,1,25,r,1,0.5859328,None,25,1,101,0,156.7135762,,,,,,,,,156.698709,156.7135762,157.1962569,157.1962569,157.1962569,157.7969975,r,1,0.5859328,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
RED,blue,b,I,102,2,25,b,1,0.7154339,None,25,2,102,1,157.8134473,,,,,,,,,157.7973221,157.8134473,158.2960822,158.2960822,158.2960822,159.0130748,b,1,0.7154339,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,blue,b,C,103,3,25,b,1,0.5256886,None,25,3,103,3,159.0293856,,,,,,,,,159.0146389,159.0293856,159.5131593,159.5131593,159.5131593,160.0463251,b,1,0.5256886,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
RED,red,r,C,104,0,26,r,1,0.9384005,None,26,0,104,0,160.0627732,,,,,,,,,160.0477486,160.0627732,160.5463881,160.5463881,160.5463881,161.4962938,r,1,0.9384005,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
RED,blue,b,I,105,1,26,b,1,0.8589975,None,26,1,105,1,161.5127826,,,,,,,,,161.496554,161.5127826,161.9959933,161.9959933,161.9959933,162.8631415,b,1,0.8589975,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,blue,b,C,106,2,26,b,1,0.5766087,None,26,2,106,3,162.8795097,,,,,,,,,162.864604,162.8795097,163.3626756,163.3626756,163.3626756,163.9466298,b,1,0.5766087,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,red,r,I,107,3,26,r,1,0.5295085,None,26,3,107,2,163.9628382,,,,,,,,,163.946936,163.9628382,164.446086,164.446086,164.446086,164.9795796,r,1,0.5295085,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
RED,red,r,C,108,0,27,r,1,0.6195637,None,27,0,108,0,164.9961217,,,,,,,,,164.9810142,164.9961217,165.479494,165.479494,165.479494,166.1129845,r,1,0.6195637,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,blue,b,C,109,1,27,b,1,0.5492681,None,27,1,109,3,166.1293562,,,,,,,,,166.1145558,166.1293562,166.6127631,166.6127631,166.6127631,167.1632995,b,1,0.5492681,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
RED,blue,b,I,110,2,27,b,1,1.0201291,None,27,2,110,1,167.1791093,,,,,,,,,167.1648141,167.1791093,167.6635447,167.6635447,167.6635447,168.6962456,b,1,1.0201291,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,red,r,I,111,3,27,r,1,0.7265435,None,27,3,111,2,168.7126699,,,,,,,,,168.697673,168.7126699,169.1961406,169.1961406,169.1961406,169.9296415,r,1,0.7265435,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,red,r,I,112,0,28,r,1,1.3828813,None,28,0,112,2,169.9457002,,,,,,,,,169.9299252,169.9457002,170.4293383,170.4293383,170.4293383,171.8130975,r,1,1.3828813,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
RED,red,r,C,113,1,28,r,1,0.4883203,None,28,1,113,0,171.8295951,,,,,,,,,171.8147573,171.8295951,172.3125796,172.3125796,172.3125796,172.8129053,r,1,0.4883203,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,blue,b,C,114,2,28,b,1,0.5803499,None,28,2,114,3,172.8303113,,,,,,,,,172.8145958,172.8303113,173.3125534,173.3125534,173.3125534,173.8964008,b,1,0.5803499,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
RED,blue,b,I,115,3,28,b,1,0.7511306,None,28,3,115,1,173.9134571,,,,,,,,,173.8980007,173.9134571,174.3957974,174.3957974,174.3957974,175.1629838,b,1,0.7511306,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
RED,blue,b,I,116,0,29,b,1,0.5277837,None,29,0,116,1,175.1799432,,,,,,,,,175.1632454,175.1799432,175.6626678,175.6626678,175.6626678,176.1967675,b,1,0.5277837,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
RED,red,r,C,117,1,29,r,1,0.5921384,None,29,1,117,0,176.2124619,,,,,,,,,176.197044,176.2124619,176.6961281,176.6961281,176.6961281,177.2962925,r,1,0.5921384,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,red,r,I,118,2,29,r,1,1.1149994,None,29,2,118,2,177.3128416,,,,,,,,,177.2981509,177.3128416,177.7958726,177.7958726,177.7958726,178.9125669,r,1,1.1149994,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,blue,b,C,119,3,29,b,1,0.5108801,None,29,3,119,3,178.9292198,,,,,,,,,178.9128401,178.9292198,179.4127885,179.4127885,179.4127885,179.9294783,b,1,0.5108801,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,red,r,I,120,0,30,r,1,1.1975358,None,30,0,120,2,179.9460858,,,,,,,,,179.9297447,179.9460858,180.429089,180.429089,180.429089,181.6293953,r,1,1.1975358,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
RED,blue,b,I,121,1,30,b,1,0.6603658,None,30,1,121,1,181.6457675,,,,,,,,,181.6308196,181.6457675,182.1290838,182.1290838,182.1290838,182.7959461,b,1,0.6603658,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
RED,red,r,C,122,2,30,r,1,0.683064,None,30,2,122,0,182.8126207,,,,,,,,,182.7962261,182.8126207,183.295836,183.295836,183.295836,183.9792973,r,1,0.683064,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,blue,b,C,123,3,30,b,1,0.6739872,None,30,3,123,3,183.9956516,,,,,,,,,183.9809807,183.9956516,184.479029,184.479029,184.479029,185.162674,b,1,0.6739872,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
RED,blue,b,I,124,0,31,b,1,0.8449267,None,31,0,124,1,185.1790658,,,,,,,,,185.164257,185.1790658,185.6622854,185.6622854,185.6622854,186.512494,b,1,0.8449267,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
RED,red,r,C,125,1,31,r,1,0.8805662,None,31,1,125,0,186.5290047,,,,,,,,,186.5127855,186.5290047,187.0126866,187.0126866,187.0126866,187.8959531,r,1,0.8805662,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,blue,b,C,126,2,31,b,1,0.7160401,None,31,2,126,3,187.9123156,,,,,,,,,187.8976479,187.9123156,188.3958718,188.3958718,188.3958718,189.1128096,b,1,0.7160401,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,red,r,I,127,3,31,r,1,1.0510623,None,31,3,127,2,189.1292998,,,,,,,,,189.1130868,189.1292998,189.6124585,189.6124585,189.6124585,190.6797604,r,1,1.0510623,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,red,r,I,128,0,32,r,1,0.6637052,None,32,0,128,2,190.695737,,,,,,,,,190.680046,190.695737,191.1792689,191.1792689,191.1792689,191.8458073,r,1,0.6637052,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,blue,b,C,129,1,32,b,1,0.4756558,None,32,1,129,3,191.8620516,,,,,,,,,191.8461256,191.8620516,192.3465593,192.3465593,192.3465593,192.8296211,b,1,0.4756558,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
RED,blue,b,I,130,2,32,b,1,0.7504896,None,32,2,130,1,192.845884,,,,,,,,,192.831588,192.845884,193.3289496,193.3289496,193.3289496,194.0798481,b,1,0.7504896,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
RED,red,r,C,131,3,32,r,1,0.6336154,None,32,3,131,0,194.0958575,,,,,,,,,194.0802106,194.0958575,194.5792461,194.5792461,194.5792461,195.2130438,r,1,0.6336154,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
RED,blue,b,I,132,0,33,b,1,0.6894901,None,33,0,132,1,195.2289317,,,,,,,,,195.213367,195.2289317,195.7123981,195.7123981,195.7123981,196.4126671,b,1,0.6894901,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,blue,b,C,133,1,33,b,1,0.5976662,None,33,1,133,3,196.4290666,,,,,,,,,196.4141188,196.4290666,196.91255,196.91255,196.91255,197.5121893,b,1,0.5976662,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,red,r,I,134,2,33,r,1,0.7883648,None,33,2,134,2,197.5288904,,,,,,,,,197.5124692,197.5288904,198.0120033,198.0120033,198.0120033,198.8124648,r,1,0.7883648,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
RED,red,r,C,135,3,33,r,1,0.4656265,None,33,3,135,0,198.8288249,,,,,,,,,198.8138554,198.8288249,199.3120777,199.3120777,199.3120777,199.779286,r,1,0.4656265,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,red,r,I,136,0,34,r,1,0.7174891,None,34,0,136,2,199.7955244,,,,,,,,,199.7806933,199.7955244,200.278806,200.278806,200.278806,200.9965274,r,1,0.7174891,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
RED,blue,b,I,137,1,34,b,1,0.7943127,None,34,1,137,1,201.0126123,,,,,,,,,200.9980977,201.0126123,201.5120722,201.5120722,201.5120722,202.3129898,b,1,0.7943127,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,blue,b,C,138,2,34,b,1,3.0307336,None,34,2,138,3,202.3299332,,,,,,,,,202.3146697,202.3299332,202.8139064,202.8139064,202.8139064,205.846239,b,1,3.0307336,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
RED,red,r,C,139,3,34,r,1,0.7563293,None,34,3,139,0,205.8623907,,,,,,,,,205.8476119,205.8623907,206.345702,206.345702,206.345702,207.1124231,r,1,0.7563293,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,blue,b,C,140,0,35,b,1,0.5586414,None,35,0,140,3,207.1287069,,,,,,,,,207.1140637,207.1287069,207.6119406,207.6119406,207.6119406,208.1790827,b,1,0.5586414,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,red,r,I,141,1,35,r,1,1.0881826,None,35,1,141,2,208.1953566,,,,,,,,,208.1793697,208.1953566,208.6786781,208.6786781,208.6786781,209.7789893,r,1,1.0881826,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
RED,red,r,C,142,2,35,r,1,0.5852532,None,35,2,142,0,209.7952807,,,,,,,,,209.7807161,209.7952807,210.2796041,210.2796041,210.2796041,210.8799908,r,1,0.5852532,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
RED,blue,b,I,143,3,35,b,1,2.4215863,None,35,3,143,1,210.8952506,,,,,,,,,210.8803926,210.8952506,211.3952399,211.3952399,211.3952399,213.8289151,b,1,2.4215863,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
RED,blue,b,I,144,0,36,b,1,0.540877,None,36,0,144,1,213.8451358,,,,,,,,,213.8291787,213.8451358,214.3289365,214.3289365,214.3289365,214.8789441,b,1,0.540877,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,red,r,I,145,1,36,r,1,0.6996432,None,36,1,145,2,214.8961635,,,,,,,,,214.880654,214.8961635,215.3789263,215.3789263,215.3789263,216.0789816,r,1,0.6996432,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
